Image	Centroid X µm	Centroid Y µm	Area µm^2
3117.czi	17223.6	15401.2	26.5083
3117.czi	13910.8	6534.9	58.6585
3117.czi	14057.9	8253.6	23.2325
3117.czi	14720.5	8961.7	50.3263
3117.czi	8174.5	3385.5	51.5327
3117.czi	15888.2	10308.4	56.2245
3117.czi	9949.1	4884.7	24.3971
3117.czi	18900.8	4247.2	24.4983
3117.czi	12336.2	8637.9	50.0753
3117.czi	19005.3	12098.8	124.9586
3117.czi	20456.5	11015.9	27.1587
3117.czi	14513.7	10005.2	30.1037
3117.czi	13795.8	2197.5	47.0845
3117.czi	13695.7	3630.8	72.0374
3117.czi	17381.5	15875.8	29.6317
3117.czi	9758.4	10991.1	31.6063
3117.czi	6914.5	3673.8	22.8845
3117.czi	5793	6858.2	20.6317
3117.czi	5957.3	6226.7	25.6062
3117.czi	7130.8	7635.5	34.1316
3117.czi	5242	4876.6	27.7092
3117.czi	9325.6	12530.6	39.5832
3117.czi	9450.2	1547	41.8878
3117.czi	6828.9	8454.3	37.0335
3117.czi	6325.1	2454.8	57.3082
3117.czi	14771.2	12729.7	31.5284
3117.czi	10846.8	3867.2	31.0503
3117.czi	19977	13257.8	56.0438
3117.czi	14452.6	8894.8	24.3729
3117.czi	11673.8	9316.6	22.3693
3117.czi	14105.9	10933	44.2192
3117.czi	10893	4217.9	35.5799
3117.czi	18462.3	14815.1	23.9276
3117.czi	20289	13411.2	39.1397
3117.czi	5985	2910	49.5428
3117.czi	5707.1	6838.1	38.6933
3117.czi	12079.8	1832.6	24.2081
3117.czi	12396.3	8982.5	35.9617
3117.czi	5232.8	8566	34.5721
3117.czi	8947	5556.2	24.5795
3117.czi	15525.8	2298.5	30.4733
3117.czi	2830.4	3153.2	24.1154
3117.czi	17715.3	8101.4	64.2241
3117.czi	11321.1	11807.4	43.397
3117.czi	8274.5	8317.1	35.8557
3117.czi	12537.4	7172.8	42.3921
3117.czi	15940	15099	37.4954
3117.czi	14539.3	11678.9	21.9239
3117.czi	16440	3571.3	61.1932
3117.czi	8864	5195.1	35.5577
3117.czi	9301	5108.6	22.6701
3117.czi	19700.6	1482.5	37.2578
3117.czi	7060.1	7511.6	21.1543
3117.czi	6130.2	6571.4	18.6247
3117.czi	15165.8	7860.1	60.6819
3117.czi	12856.6	3901	43.6865
3117.czi	6571.1	4550.8	79.8401
3117.czi	5731.7	7121.5	23.6865
3117.czi	11554	7699.8	36.8645
3117.czi	5495.4	5393.4	77.5014
3117.czi	15460.1	2378.5	61.7159
3117.czi	5550.3	5243.3	108.6637
3117.czi	19682	11629.4	36.1775
3117.czi	5621.9	6444.3	25.8051
3117.czi	9282.5	14388.3	20.5168
3117.czi	16319.7	5042.4	45.6221
3117.czi	15760.5	3650	39.882
3117.czi	15593.7	6114.3	32.5117
3117.czi	18303.6	6421.9	24.467
3117.czi	8940.4	14948.5	41.5623
3117.czi	3408.2	7913.1	74.0357
3117.czi	12106.3	8234.3	27.1414
3117.czi	10561	4309.2	37.736
3117.czi	14096.6	10251.2	42.5052
3117.czi	17246.6	4333.4	40.4118
3117.czi	10070.7	6479.5	26.4896
3117.czi	10025.8	4160.9	40.9682
3117.czi	8025.3	10799.8	21.3251
3117.czi	14353.9	8770.2	90.898
3117.czi	5942.7	6793.2	30.5042
3117.czi	5586.3	7034.6	25.7589
3117.czi	17982	11268.8	47.8353
3117.czi	5771.1	3777.3	127.7519
3117.czi	12743.2	9735.3	27.8721
3117.czi	17381.1	14325	29.6686
3117.czi	11817.7	12309.8	30.0184
3117.czi	11078	9171.8	35.0647
3117.czi	9623.6	10763	45.3147
3117.czi	17809.3	5121.6	41.1649
3117.czi	14001.3	8507.7	23.8277
3117.czi	12526.1	15095	46.1288
3117.czi	16557.1	7805.6	28.0048
3117.czi	3852.5	9608.7	41.5181
3117.czi	9112.9	5323.3	18.7143
3117.czi	7605.1	13055.9	26.9476
3117.czi	5101.7	6070.1	26.7708
3117.czi	15134.6	11400.1	23.1888
3117.czi	7233.4	7554.2	26.5527
3117.czi	16872.1	4439.5	75.6181
3117.czi	10167.1	6976.7	21.5864
3117.czi	10404.8	13173.4	83.2289
3117.czi	12473.4	9081.3	29.1125
3117.czi	10005.4	9296.2	35.6961
3117.czi	4959.1	3878.3	27.7788
3117.czi	8711.7	8573.7	19.8148
3117.czi	14533.2	10048.8	42.5987
3117.czi	9046	11121	69.2434
3117.czi	12470.2	10417.4	29.3542
3117.czi	5673.1	6914.6	18.1953
3117.czi	8404.8	8900.4	39.315
3117.czi	7600.6	11907.4	57.845
3117.czi	6798.3	8069.5	51.3134
3117.czi	15972.3	12142.8	47.5045
3117.czi	11042	8908.7	28.6476
3117.czi	13755.6	4695.2	28.8211
3117.czi	11088.4	12736.2	47.3296
3117.czi	12639.9	2575.3	24.5564
3117.czi	11522.9	8089.7	47.8937
3117.czi	8297.6	14020.6	49.6788
3117.czi	3643.2	7051.3	39.5449
3117.czi	17573.6	10593.1	25.5842
3117.czi	11435.9	9214.3	19.606
3117.czi	8641.1	15733.3	41.8361
3117.czi	11850.3	12361.9	27.4161
3117.czi	15763.5	13164.3	37.8099
3117.czi	16593.9	15738.2	24.4456
3117.czi	13281.5	10805.4	27.9089
3117.czi	9194.3	4854.8	84.1627
3117.czi	9319.7	10166.2	37.0962
3117.czi	8216.3	9487.4	28.054
3117.czi	14273.5	2065.9	32.7496
3117.czi	4682.5	11734.7	68.4642
3117.czi	12289.3	14693.7	90.4145
3117.czi	18422.9	11983.6	39.5022
3117.czi	19753.4	4826.8	56.716
3117.czi	3068.6	10271.2	39.1669
3117.czi	9244.7	10655.3	82.733
3117.czi	14642.6	5645.1	37.1829
3117.czi	17919.7	6277	24.9927
3117.czi	9412.4	13613.3	102.753
3117.czi	13899.1	15975	28.1476
3117.czi	17450.5	4961.1	36.145
3117.czi	17028.1	14616.6	29.8769
3117.czi	3440.3	7063.7	33.9133
3117.czi	5305.7	12083.3	70.0683
3117.czi	6599.7	4512.5	27.0121
3117.czi	6787.8	8315.4	26.3133
3117.czi	8826.6	1414.5	62.8322
3117.czi	13345.2	8606.6	21.9765
3117.czi	15898.5	3918.7	43.6734
3117.czi	4785.9	11547.8	39.1066
3117.czi	8201	2513	17.9051
3117.czi	5738.5	6414.5	21.5991
3117.czi	10254.9	11855	37.9428
3117.czi	12607.7	12921.1	76.0802
3117.czi	12841.5	11562.7	57.0491
3117.czi	10099.9	1999.3	30.497
3117.czi	17670.7	12240.4	60.5428
3117.czi	19764	11284.4	25.2584
3117.czi	17993.7	13070	41.4749
3117.czi	12142	6356.9	48.3374
3117.czi	13544.5	4710.5	30.2003
3117.czi	6988.4	5059.2	33.4618
3117.czi	5725.4	5263.5	39.0393
3117.czi	15841.7	3045.9	78.9917
3117.czi	14834.4	7551.4	33.3196
3117.czi	10057.9	6768.2	36.1969
3117.czi	12590	9999.8	38.788
3117.czi	18699.4	14057.7	45.878
3117.czi	14355	10292.7	46.2103
3117.czi	11056	3216.2	32.8192
3117.czi	11730.1	5431.7	52.2523
3117.czi	14067.1	4227.3	53.7645
3117.czi	3400.9	9206.9	89.3678
3117.czi	15578.5	3022.1	35.6874
3117.czi	8138.6	11168.1	55.5086
3117.czi	3155	6536.3	36.0207
3117.czi	11596.8	14488.2	32.179
3117.czi	8612.2	4221.3	24.5093
3117.czi	14969.3	10031.6	80.7652
3117.czi	13367.4	5827.5	80.8457
3117.czi	7566.3	13225.3	110.2864
3117.czi	14437.7	5740.4	38.6151
3117.czi	10349.7	6710.9	34.1923
3117.czi	13537.2	2138	36.8537
3117.czi	15985.2	14335.5	25.9981
3117.czi	11949.6	4531.8	41.5243
3117.czi	10620.1	5743.3	52.0083
3117.czi	19189.4	9853.9	25.8581
3117.czi	8753.2	9976.2	58.6234
3117.czi	9028.7	12794.7	33.9349
3117.czi	11743.9	12221.2	24.2206
3117.czi	5175.7	9643.6	51.1771
3117.czi	18410	11378.2	38.242
3117.czi	18676.5	2783.8	44.9969
3117.czi	15460.7	15054	31.6214
3117.czi	8156.7	13105	59.6629
3117.czi	17342	14879.2	23.1054
3117.czi	15352.4	5818.1	54.2166
3117.czi	14234.3	2821.3	61.2226
3117.czi	5598.8	4507.3	38.756
3117.czi	3776.7	3291	71.4956
3117.czi	17798.8	14810.9	22.0198
3117.czi	12619.6	13148.2	69.0563
3117.czi	6174.6	2031.2	82.6705
3117.czi	9210.5	8938.3	33.9317
3117.czi	16679.6	11095.2	41.4556
3117.czi	15458.1	8081.5	23.7547
3117.czi	10726.1	13376.6	31.5523
3117.czi	7647.1	8675.9	39.5103
3117.czi	9728.7	11603.5	41.3005
3117.czi	9394.4	10906.4	40.0845
3117.czi	8375.5	8202.8	66.5904
3117.czi	14015.6	14680	63.0736
3117.czi	12846.9	8024.2	44.3748
3117.czi	10879.2	11224	32.2367
3117.czi	4385.6	6149.6	29.0564
3117.czi	12109.6	1721.5	81.9535
3117.czi	16131.7	15772	34.3984
3117.czi	5289.3	10833.4	66.0236
3117.czi	10686.8	2780.4	78.9673
3117.czi	10645	6593.5	27.3023
3117.czi	9400.1	14182.1	32.356
3117.czi	12353.9	15415.5	47.4949
3117.czi	13470.6	7417.2	56.4445
3117.czi	9145.9	5365.2	28.1114
3117.czi	16374.5	5958.9	45.4458
3117.czi	3194.5	8879.5	37.919
3117.czi	17702.8	9794.2	26.2518
3117.czi	13076.2	14048.3	52.6231
3117.czi	13418.7	2242.6	23.7523
3117.czi	9075.3	5240.1	24.4094
3117.czi	14162.8	1627.3	43.9608
3117.czi	18694.7	8086.5	23.68
3117.czi	11084.2	11628	28.4126
3117.czi	7210.1	5805.2	26.2996
3117.czi	7436.4	5162.5	27.9707
3117.czi	7247.3	8623.5	43.5624
3117.czi	11118.9	6718.8	47.3521
3117.czi	8530.5	4238.1	27.3957
3117.czi	9507.3	13773.1	30.4325
3117.czi	13592.1	3082.5	25.4373
3117.czi	10232	6768.9	23.8752
3117.czi	11673.6	9415.2	40.9736
3117.czi	17877.9	10262.8	17.4886
3117.czi	6605.2	7145.2	22.6244
3117.czi	7480.7	11758.8	36.8444
3117.czi	20616.7	11099.3	33.7339
3117.czi	12507.5	14849	22.3382
3117.czi	6148.8	5944.2	23.0131
3117.czi	5349.1	2805.2	98.3965
3117.czi	9364.7	10653.9	34.9232
3117.czi	15216.6	9010.7	32.2503
3117.czi	12937.8	12453	36.143
3117.czi	5796.8	7005.3	20.1762
3117.czi	17816.8	7645.6	32.0202
3117.czi	8525.4	4243.7	32.4151
3117.czi	13645.5	4723	58.2418
3117.czi	3804.3	3326.4	21.49
3117.czi	3228.7	7641.4	37.8933
3117.czi	11852.8	7363.9	39.9373
3117.czi	9363.2	4588.9	23.2929
3117.czi	10800.5	7634.8	28.7695
3117.czi	6470.6	12557	41.5854
3117.czi	9862.9	14786.5	30.2998
3117.czi	19872.9	11173.2	119.6292
3117.czi	10612.8	10298.2	67.3425
3117.czi	6861.1	1936.3	93.6742
3117.czi	7187.9	7556.7	26.7703
3117.czi	17857.3	10384.1	19.3419
3117.czi	13484.3	8548.1	35.3626
3117.czi	10859.4	9463.5	23.8197
3117.czi	15236.9	5401.8	59.2245
3117.czi	19699.3	2684.4	29.164
3117.czi	10404.1	6532.8	26.0342
3117.czi	6295.8	6941.6	20.2296
3117.czi	5611	4131.6	56.7983
3117.czi	10932.2	11520.4	50.7456
3117.czi	5235.2	2983.5	39.9519
3117.czi	12260.8	1600	27.9671
3117.czi	3181.6	8812.6	23.6248
3117.czi	5768.7	5902.5	41.2959
3117.czi	16114.3	9626.7	46.7382
3117.czi	16600.7	11073.4	38.1437
3117.czi	19439	1588.7	36.6878
3117.czi	10056.1	2811.5	41.4137
3117.czi	9824.6	8950.2	24.0838
3117.czi	14974.6	11408.8	61.5024
3117.czi	20674.5	11206.2	76.1769
3117.czi	14215.5	3936.1	53.6711
3117.czi	15705.8	9671.3	80.6319
3117.czi	14501.7	5529.4	32.3406
3117.czi	7688.9	13050.5	39.3034
3117.czi	9685.8	14287	24.0248
3117.czi	10555.6	8403.6	33.2983
3117.czi	5955.7	6972.7	26.6609
3117.czi	14512.5	8722.9	21.6264
3117.czi	6646.9	8093.9	194.2222
3117.czi	16426	5865.1	24.4057
3117.czi	19655.4	7544.5	170.7138
3117.czi	16734.3	7223.5	25.694
3117.czi	20741.5	6822.1	41.7252
3117.czi	16253.5	2813.9	48.5865
3117.czi	11593.3	14496.1	38.8824
3117.czi	11896.6	14284.6	31.6754
3117.czi	7087.6	3083.4	25.4422
3117.czi	6955.3	10617.7	55.4351
3117.czi	17842.7	10349.4	16.5616
3117.czi	16797.7	3796.9	48.7973
3117.czi	15790.2	1864.8	40.1678
3117.czi	9504.3	14293.6	27.352
3117.czi	19776.7	13558.5	26.4888
3117.czi	8834.7	8810.1	41.1637
3117.czi	6227.2	6512.5	15.0734
3117.czi	19851.3	11734.6	19.3803
3117.czi	13473.9	16058.4	44.8796
3117.czi	11714.9	13631.3	30.1227
3117.czi	7237.8	11618.5	55.2012
3117.czi	8282.8	7360	86.5004
3117.czi	5329.8	3382.1	58.2831
3117.czi	12610.2	11043.5	25.4309
3117.czi	7514.5	8312.8	36.6387
3117.czi	14338.9	9755.2	45.4291
3117.czi	9361.7	8350.9	43.1608
3117.czi	6879	4045.4	31.6893
3117.czi	6293.8	6072.5	27.1246
3117.czi	12177.5	10180.5	55.6402
3117.czi	20766.7	6061.6	69.3081
3117.czi	16320.1	8366.9	25.8404
3117.czi	6469.8	9032.5	37.4409
3117.czi	18359.5	13072.6	75.1754
3117.czi	9537.1	14056.3	26.8621
3117.czi	5774.7	6688.2	17.2034
3117.czi	5698.4	7029.4	30.8599
3117.czi	7520.4	4948.2	27.6193
3117.czi	8228.1	7287.6	35.4677
3117.czi	5437.4	9894.4	66.0216
3117.czi	7565.4	5163	23.0449
3117.czi	4981.1	5906.9	38.792
3117.czi	20469.1	6009.3	65.8685
3117.czi	16803.4	2188.5	106.7629
3117.czi	9869	14173	48.377
3117.czi	8408.6	11586.9	45.7615
3117.czi	8774	9233.7	33.4983
3117.czi	15256.6	5067.8	36.6264
3117.czi	10369	10755.6	61.0409
3117.czi	5318.6	9465.3	26.8838
3117.czi	19284	6720.1	37.333
3117.czi	13413.6	10969	21.4277
3117.czi	8943	6416.2	25.9808
3117.czi	5691	6375.1	31.041
3117.czi	6597.9	7919.3	27.5429
3117.czi	15235.9	14584.4	27.1534
3117.czi	8452.9	5657.2	66.9725
3117.czi	15965.1	8959.2	35.8875
3117.czi	15678.6	8929.3	33.0863
3117.czi	3571	7226.3	29.5196
3117.czi	7600.4	12937.7	32.3745
3117.czi	14679.4	9256.3	31.2641
3117.czi	11405.9	9932.4	22.8413
3117.czi	5614.1	6499.9	21.1917
3117.czi	18075.2	5068.4	32.9175
3117.czi	10901.8	10140.1	47.849
3117.czi	16579.2	6889.8	21.1031
3117.czi	7353.7	8872.4	23.0452
3117.czi	15854.8	7958.9	26.5726
3117.czi	7435.4	7933.7	61.8337
3117.czi	8418.8	1494.2	50.3076
3117.czi	9164.8	1975.5	68.8495
3117.czi	13355	3507.6	31.2897
3117.czi	7766.4	13948.6	143.688
3117.czi	7836.4	10790.2	78.0888
3117.czi	6490.3	2850.5	37.5554
3117.czi	6099.9	6699.1	18.8567
3117.czi	9736.3	8221	59.9111
3117.czi	19516.8	12525.1	89.9052
3117.czi	12096.2	2252.6	36.8937
3117.czi	10741.9	7212.8	42.0457
3117.czi	15658.5	15934.6	57.6036
3117.czi	17948.6	15800.7	21.8288
3117.czi	2990.8	7868.2	46.3117
3117.czi	12761.9	4040.9	61.169
3117.czi	7114.5	1854.3	31.518
3117.czi	9799.2	2981.4	59.865
3117.czi	3001.9	10895.1	38.0406
3117.czi	12827.7	14380.3	43.2496
3117.czi	19617.7	3935.6	32.9021
3117.czi	9114.2	2328.9	49.0653
3117.czi	5834.6	6983	35.3455
3117.czi	6297.4	6757.6	16.7561
3117.czi	10330.6	3606.6	42.3214
3117.czi	16991.9	15577.6	31.9462
3117.czi	4639.9	5836.1	18.8605
3117.czi	18915.6	12030.3	29.9491
3117.czi	11167.2	10795.9	47.3635
3117.czi	10873.7	3883.6	57.9066
3117.czi	11246.8	7748.2	36.579
3117.czi	17490	5954.5	37.0699
3117.czi	4965.6	6432.1	42.7546
3117.czi	20479	3621.2	108.6148
3117.czi	11424.2	2677.7	42.5624
3117.czi	8746.7	8759.2	26.0828
3117.czi	14747.8	1719.7	27.5317
3117.czi	14262.7	10163.6	28.0026
3117.czi	9313.3	9039.5	34.3798
3117.czi	9850.8	1737.6	20.4468
3117.czi	17269.2	15416.5	23.3928
3117.czi	11192.8	8987.5	23.0103
3117.czi	5858.2	5809.5	23.7337
3117.czi	15361.6	14759.5	45.4571
3117.czi	16188.5	2787.8	32.955
3117.czi	10292.1	5669.7	24.7727
3117.czi	7220.3	3867.8	29.488
3117.czi	17449.5	3260.6	43.0638
3117.czi	10409.6	7542.4	24.6741
3117.czi	6022.4	6440.5	26.9126
3117.czi	5746.8	4786.9	102.1987
3117.czi	12118.8	12384.2	21.8403
3117.czi	9685.1	8731.8	31.5597
3117.czi	5015	10805.6	66.6049
3117.czi	8423.8	12090.7	38.7304
3117.czi	13176	10499.3	48.8166
3117.czi	18271.9	14896	25.0676
3117.czi	5867.4	6230	23.0258
3117.czi	5668.9	5719.2	26.7814
3117.czi	7001.3	3422.5	29.2414
3117.czi	4733.2	5821.6	31.854
3117.czi	18113.6	7624.3	22.8858
3117.czi	7799.7	8849.9	38.5794
3117.czi	5116	6056.6	24.5748
3117.czi	15994.4	1611.1	44.9483
3117.czi	3746	5873.9	28.3618
3117.czi	19689.9	9845.1	22.8696
3117.czi	11787.1	13907.3	116.5874
3117.czi	10508.6	9686.5	44.4769
3117.czi	12196.5	2189.8	36.1113
3117.czi	13563.8	10813.2	19.4844
3117.czi	8829.1	4663.3	31.6915
3117.czi	13216.3	12614.2	30.9507
3117.czi	7094.2	7697.4	23.4143
3117.czi	5260.9	9946.7	55.9647
3117.czi	9850.9	6402.4	28.4662
3117.czi	6423.5	2863.9	22.3634
3117.czi	7294.7	6961	32.1764
3117.czi	7536	4761	36.5189
3117.czi	9565.1	14206.7	16.5937
3117.czi	9664.6	13951.9	24.4461
3117.czi	8180.4	11812.4	74.895
3117.czi	9822.6	4611.9	25.633
3117.czi	3604.2	8396.5	40.5255
3117.czi	10982	12542.3	32.9024
3117.czi	11907.5	3160.8	48.94
3117.czi	5753.3	6368.1	16.9459
3117.czi	4195.8	1852.9	31.3137
3117.czi	8695.2	4162.1	27.7979
3117.czi	17587.6	10102.9	28.9812
3117.czi	10588.4	14143.8	55.3276
3117.czi	7573.5	12910.4	23.0733
3117.czi	19492.7	2588.3	46.2527
3117.czi	13311.7	16066.5	25.6894
3117.czi	10255.3	6768.5	24.0909
3117.czi	12531.8	8717.8	27.9615
3117.czi	14199.2	14229.4	36.5241
3117.czi	12354.6	6942.7	35.9859
3117.czi	5027.6	6060.4	27.9811
3117.czi	14941.8	9786.2	33.8093
3117.czi	18719.5	5669.1	37.9419
3117.czi	11824.9	16081.4	44.9327
3117.czi	16679.1	11123.9	16.4685
3117.czi	16605.7	11609.9	43.3651
3117.czi	5077.7	11195.2	24.5822
3117.czi	12125.2	1707.8	44.0219
3117.czi	8617.1	4192	29.2429
3117.czi	5546.6	2823.8	51.3348
3117.czi	12441.1	13684.7	167.2281
3117.czi	16825.6	13153.8	31.3866
3117.czi	14994.2	5054.7	32.9622
3117.czi	12477.2	11549.1	56.2632
3117.czi	15947.5	14571.7	49.084
3117.czi	2893.4	6712.4	81.7659
3117.czi	16340.7	15158.6	38.3976
3117.czi	11582.9	7565	24.9189
3117.czi	16222.8	2763	40.684
3117.czi	8175.1	12712.5	69.9367
3117.czi	3450.4	5974.1	28.4834
3117.czi	3145.1	10448	19.6888
3117.czi	10157	14532.1	39.7942
3117.czi	13585.3	8027.1	43.5098
3117.czi	18218	12620.7	21.3806
3117.czi	3836.9	2648.1	35.564
3117.czi	16950.8	9494.4	28.1378
3117.czi	7675.3	8534.5	34.2671
3117.czi	3543.5	3318.1	20.5668
3117.czi	15803.1	8676.6	43.1009
3117.czi	8827.7	8582.8	26.4147
3117.czi	10611.7	6745	49.4697
3117.czi	9830.8	4583.3	33.0257
3117.czi	14503.2	8701.1	23.2705
3117.czi	5735.6	6029.4	58.484
3117.czi	5774.6	5114.9	32.2722
3117.czi	9656.9	13951.2	24.0144
3117.czi	7496.5	7123.4	62.7366
3117.czi	17493	4687.9	66.2673
3117.czi	14962.4	6650.4	48.8618
3117.czi	19194.7	9892.6	34.7685
3117.czi	14413	11019.9	31.9465
3117.czi	15764.2	2056.4	29.8621
3117.czi	17878.7	5445.8	57.5181
3117.czi	16832.7	7112.2	46.0232
3117.czi	15159.7	11885.2	40.2467
3117.czi	3491.3	6206.8	27.3773
3117.czi	11075.9	11559.6	25.3973
3117.czi	15997.9	14330.3	45.2984
3117.czi	16767.3	13967.9	27.7054
3117.czi	7811.1	10830	62.9346
3117.czi	6763.5	12560	37.911
3117.czi	11453.4	7542.5	51.7208
3117.czi	8958.1	5321	23.6651
3117.czi	10695.4	3621.6	27.945
3117.czi	7793	5705.3	26.5852
3117.czi	6591.4	5245.1	65.2098
3117.czi	10476.3	3414.9	38.8324
3117.czi	6930.2	4345.7	33.2979
3117.czi	12782.5	9200.6	20.4423
3117.czi	5674.3	6677.9	16.732
3117.czi	8564.4	7086	26.7485
3117.czi	15722.7	15867.3	44.6477
3117.czi	7171.2	7352.2	66.3411
3117.czi	16257.4	11297.9	43.7299
3117.czi	13118.1	10456.9	47.5424
3117.czi	15323.3	3441.1	20.3279
3117.czi	17769.1	7948.2	55.3013
3117.czi	14556.9	8846.2	43.643
3117.czi	13464.2	12429.4	62.6112
3117.czi	18481.7	9157.4	24.0908
3117.czi	17392.3	10817.6	23.5225
3117.czi	3255.7	8020	105.7838
3117.czi	8826.9	4400.9	25.1177
3117.czi	16324.2	10252.3	47.6586
3117.czi	16911.2	15818.3	55.0564
3117.czi	6815.7	3309.8	22.6448
3117.czi	9269.9	11330.3	43.3319
3117.czi	16531.4	10822.4	24.9377
3117.czi	14361.4	3069	32.1211
3117.czi	11985.3	5952.3	59.5652
3117.czi	6111.9	7165	28.7817
3117.czi	18053.4	7906.9	28.9615
3117.czi	15719.2	12569.5	28.803
3117.czi	10548	8667.5	36.3154
3117.czi	13859.3	16094.5	30.9055
3117.czi	8091.9	6213.1	26.858
3117.czi	3599	2677	60.9329
3117.czi	17874.8	13387.1	49.2423
3117.czi	7504.6	4776.4	31.1974
3117.czi	12547.6	15286.6	18.9739
3117.czi	4450.4	4884.8	34.2351
3117.czi	10840	16022.9	52.7598
3117.czi	10856.5	15612.5	31.5238
3117.czi	12553.7	7606.7	38.323
3117.czi	16919.5	2124.6	33.2522
3117.czi	5624.9	6700.9	17.7178
3117.czi	5459.2	6571	14.7022
3117.czi	10504.4	9232.8	37.4591
3117.czi	8399.7	6300.4	26.925
3117.czi	17922.9	12458.2	92.0012
3117.czi	18403.4	8133.8	39.6338
3117.czi	17974.5	5640.4	29.809
3117.czi	9115.8	8954.2	25.1889
3117.czi	20431.8	13564.7	48.6077
3117.czi	18348.3	8915	18.8877
3117.czi	13258.7	6589.8	42.0278
3117.czi	12234.6	10976.6	23.8649
3117.czi	13042.5	6983.1	59.6517
3117.czi	13070.1	11634.6	33.881
3117.czi	14003.7	10253.7	57.3385
3117.czi	17701.4	7499.8	45.7375
3117.czi	6301.3	5749.4	53.233
3117.czi	17572.6	14384.6	30.2247
3117.czi	6900.5	12269.3	123.3871
3117.czi	18537.1	9125.1	32.4338
3117.czi	2987.1	2246.5	52.282
3117.czi	10876.6	5378.9	69.7083
3117.czi	18107.8	5597.4	51.7333
3117.czi	9935.9	6350.3	32.9446
3117.czi	10222.8	15584.1	37.9555
3117.czi	14986.7	3748.8	33.1762
3117.czi	9686.1	7237.2	25.3886
3117.czi	15592.3	7708.1	39.9597
3117.czi	6041.8	5988.2	35.7858
3117.czi	16795.6	14379.5	88.0045
3117.czi	9584.6	13153.2	23.1947
3117.czi	8294.4	10307.5	31.7663
3117.czi	18149.3	10196.9	18.6363
3117.czi	6280.2	6606.9	19.146
3117.czi	10507.2	7230.9	65.9877
3117.czi	13533.4	5307.6	50.547
3117.czi	14260.5	10100.7	41.0994
3117.czi	14193	8503	72.3845
3117.czi	6925.8	11702.8	47.4502
3117.czi	19502.8	9718.6	22.8168
3117.czi	16698.2	10652.4	33.7811
3117.czi	14493	10508.9	42.9956
3117.czi	17532.2	10503.4	23.9969
3117.czi	10447.9	4399.4	48.9676
3117.czi	4997.9	5624.5	31.6495
3117.czi	8762	8576.9	25.2105
3117.czi	8149.3	2447	41.7923
3117.czi	14024.3	13203.5	110.2022
3117.czi	3409.7	3534.9	32.8534
3117.czi	7033.4	8509.9	61.8072
3117.czi	12823.3	5685.9	57.0194
3117.czi	17978.9	9610.2	19.8071
3117.czi	6163.9	6022.5	22.3716
3117.czi	9440.2	9168.5	19.5005
3117.czi	7390.4	12765.6	19.3775
3117.czi	4580.1	11272	75.1074
3117.czi	14268.5	2017.9	51.7447
3117.czi	13244.1	8807.3	33.3989
3117.czi	3006.4	4269.9	29.4253
3117.czi	5331.4	7310.9	40.0616
3117.czi	11627.2	9012.8	29.3294
3117.czi	5984.8	12709.6	57.6826
3117.czi	16180.7	2936.7	25.1999
3117.czi	10890.8	12263.1	32.8373
3117.czi	18484.1	5359.3	56.9033
3117.czi	10169.2	3368.5	46.1285
3117.czi	20765.5	5305	32.7641
3117.czi	7356.6	8145.3	117.6481
3117.czi	3338.5	2268.1	43.7068
3117.czi	12838.7	13914.2	79.9065
3117.czi	15097.1	6897.1	121.1877
3117.czi	3266.2	5239.2	23.8092
3117.czi	13133.4	6834.2	25.7342
3117.czi	6451.9	12318.8	56.6116
3117.czi	11584	7684.7	23.6453
3117.czi	3874.2	10252.2	76.8843
3117.czi	8954.9	14035.7	72.568
3117.czi	6046.1	6023.2	19.5482
3117.czi	11137.8	5995.1	32.135
3117.czi	12615.2	15296.9	19.6844
3117.czi	19457.1	9933.4	27.7873
3117.czi	14561.2	10864.8	54.0548
3117.czi	16136.6	3386.3	39.1577
3117.czi	17329.4	3368	23.2147
3117.czi	9082.4	5990.2	31.3278
3117.czi	10434.7	9259.2	42.3013
3117.czi	6322.2	15637.2	105.2211
3117.czi	3639.4	8187.1	19.1654
3117.czi	15838	9176.1	64.2284
3117.czi	16103.5	8850.2	24.2981
3117.czi	6794.2	3313.5	25.4096
3117.czi	12475.1	11722.1	67.5536
3117.czi	14778.1	1645.9	67.3843
3117.czi	4838.3	5862.5	25.741
3117.czi	4728	5975.9	46.559
3117.czi	7186.9	2718.7	89.2787
3117.czi	11401.2	7551.7	46.2205
3117.czi	4866.8	8725.8	35.1883
3117.czi	7624.1	6075.6	32.4252
3117.czi	9604.9	4164.7	72.7991
3117.czi	9255.2	8436.5	41.7525
3117.czi	17121.3	14958.9	25.367
3117.czi	11563.4	14488.4	48.8459
3117.czi	3845.3	6194.9	81.4948
3117.czi	19670.2	2659.1	29.6249
3117.czi	7809	3083.4	41.2039
3117.czi	3874	6466.2	134.5686
3117.czi	16501.1	13351.5	33.4869
3117.czi	10352.4	2591.9	74.0266
3117.czi	13881.6	7874.1	64.379
3117.czi	16412	10550.6	30.5699
3117.czi	9307.3	4907.1	26.2812
3117.czi	5451.4	6567	16.4438
3117.czi	4867.5	6023.1	22.1834
3117.czi	9598.9	11018.6	235.9882
3117.czi	16749.6	6699.8	33.8822
3117.czi	7647.3	4966	22.9962
3117.czi	9038.9	5053	33.8704
3117.czi	18981.3	11140.5	37.1833
3117.czi	12554	7515.2	36.7662
