Image	Centroid X µm	Centroid Y µm	Area µm^2
3139.czi	16662.2	6370.8	48.4711
3139.czi	8533.2	19235.1	40.1172
3139.czi	10526.9	7810	26.2563
3139.czi	16230.4	12654.9	52.16
3139.czi	19316.9	10099.9	43.1048
3139.czi	9624.2	12717.5	100.3669
3139.czi	27971.6	13206	51.1227
3139.czi	11681.2	13756.1	59.7009
3139.czi	16539.6	18179.7	44.9095
3139.czi	6694.5	12805.5	36.744
3139.czi	12492.3	8861.8	25.9003
3139.czi	6068.7	6136.8	71.8283
3139.czi	11464.4	12027.6	47.0287
3139.czi	17371.2	12088.3	29.6717
3139.czi	14040.4	8703.1	41.8209
3139.czi	29899.1	5749.1	23.2203
3139.czi	20289.9	5642.1	28.7215
3139.czi	27418.2	8138.9	27.0645
3139.czi	17415	13314.1	54.9887
3139.czi	14210.1	13200.8	26.343
3139.czi	23073.3	9583.9	28.9725
3139.czi	9969.3	9486.8	38.7168
3139.czi	18457.3	9324.9	49.504
3139.czi	20623.2	18634.5	61.4831
3139.czi	25287.5	12593.6	34.7382
3139.czi	22347.9	7982.3	41.9686
3139.czi	22810	13567.9	76.4764
3139.czi	9033.4	14345	26.2811
3139.czi	11875.3	16364.5	28.3681
3139.czi	17191	17269.8	83.4669
3139.czi	11864.9	12941.1	185.9392
3139.czi	14207	10644.8	21.6801
3139.czi	13436.2	16270.1	64.6171
3139.czi	6753.3	10743.3	66.5819
3139.czi	10642.2	17863.3	62.0335
3139.czi	10673.9	12641.5	27.7522
3139.czi	12962.1	10758.1	37.3281
3139.czi	10969.5	15160.9	193.3282
3139.czi	30493.1	6175.8	46.8586
3139.czi	11163.9	12152.7	37.4418
3139.czi	13195.9	5468	45.9618
3139.czi	19325.8	19720.8	55.908
3139.czi	19817	8211.2	55.9534
3139.czi	12644.6	14106.8	40.9815
3139.czi	8419.9	17487.4	85.6588
3139.czi	9041.4	10646.6	28.1128
3139.czi	14884.7	18671.1	36.5556
3139.czi	7405.2	5771	79.3465
3139.czi	12283.7	18642.6	37.5923
3139.czi	9877.4	17755.3	43.5875
3139.czi	27270.3	5475.3	76.0209
3139.czi	18273.6	8387.3	27.4294
3139.czi	14365.8	14149.8	32.462
3139.czi	23380.4	6414.7	30.2724
3139.czi	26378.2	9517.6	35.9506
3139.czi	22192.9	5908.6	42.8862
3139.czi	28571	9711	33.0173
3139.czi	12120.5	7760.5	46.6026
3139.czi	25720	6335.6	37.263
3139.czi	10844.9	19631.2	48.6629
3139.czi	16931.2	11398.2	62.139
3139.czi	12781.8	11338.7	33.8055
3139.czi	16588.8	13045	28.3321
3139.czi	14954.6	9842.7	49.3
3139.czi	16894.3	11389.1	26.0815
3139.czi	12997.8	11755.2	25.4554
3139.czi	16936.1	12456.7	108.7465
3139.czi	18364.1	10920.5	22.0117
3139.czi	12629.4	14799.9	40.0443
3139.czi	16286.8	13359.4	51.9395
3139.czi	13071.6	17029.8	48.628
3139.czi	14933.7	17953.6	39.3769
3139.czi	19507.8	10506.3	60.548
3139.czi	16472.4	12862.6	30.3699
3139.czi	12188	9244.5	37.4358
3139.czi	30375.4	9891	42.84
3139.czi	14961.6	10599.5	36.9374
3139.czi	20462.9	11860.9	76.6457
3139.czi	7693.7	18804.8	29.7253
3139.czi	10526.1	19131.8	76.7175
3139.czi	29785.7	5721.2	56.6755
3139.czi	19763.6	6253.7	26.8423
3139.czi	24347.1	9466.3	71.6407
3139.czi	6662.1	6365.3	38.1763
3139.czi	10293.6	15729.2	190.9649
3139.czi	21806.5	7544.1	24.0478
3139.czi	18056.5	17067.4	54.4779
3139.czi	13608.4	17444.2	24.2102
3139.czi	17262.2	8136.1	37.5827
3139.czi	19376.5	6369.4	104.1747
3139.czi	15284.2	13086.2	26.8528
3139.czi	9449.8	12490.9	31.9509
3139.czi	8271.6	15857.8	40.2899
3139.czi	7782.2	18296.6	37.0677
3139.czi	9244.1	17115.3	41.8393
3139.czi	20035	6640.2	33.0128
3139.czi	29450.9	13056.8	27.546
3139.czi	19480.8	8624.4	71.13
3139.czi	10510.9	14620.3	42.2015
3139.czi	14538	15275	53.9523
3139.czi	14942.1	11039.1	27.7542
3139.czi	7242.7	16332.4	75.8811
3139.czi	28831.3	5166	46.3877
3139.czi	16752.8	18136	66.6919
3139.czi	13876.2	11848	32.9072
3139.czi	29423.4	9119.2	34.3694
3139.czi	21083.4	9096.3	34.0931
3139.czi	14969.6	13719.8	123.617
3139.czi	11384.8	13014.9	35.2596
3139.czi	16761.8	13229.2	25.5337
3139.czi	10246.1	15403.1	86.5392
3139.czi	10489	16827.3	36.086
3139.czi	17849.8	19144.8	28.8602
3139.czi	24815.3	12280.4	41.5219
3139.czi	13280.7	12229.8	39.1634
3139.czi	12224	16328.7	28.4525
3139.czi	12163.5	19272.4	33.5608
3139.czi	25465.3	16808.1	36.8891
3139.czi	29482.3	13997.7	69.4169
3139.czi	17524.8	13899.5	34.2362
3139.czi	21930.9	9129.2	25.3629
3139.czi	8753.4	18205.6	44.9464
3139.czi	7674.5	14844.3	89.3036
3139.czi	10888.4	15484.4	56.8897
3139.czi	16896	12758	34.6653
3139.czi	5714.3	7804.3	45.2224
3139.czi	17559.3	10232.1	22.457
3139.czi	9273.1	18897	43.7899
3139.czi	21134.3	9896.5	25.1868
3139.czi	20092.5	12735.4	34.3354
3139.czi	16764.1	9847.8	70.4468
3139.czi	13004.1	19239.3	33.6182
3139.czi	18057	12771.9	45.5272
3139.czi	10424.5	17736.6	34.5796
3139.czi	11707.6	11085.3	127.1984
3139.czi	23989.7	17528.5	104.4279
3139.czi	17607.5	11060.7	66.3313
3139.czi	17138.6	10946.8	62.0108
3139.czi	12062.9	13096.4	56.3353
3139.czi	19591.4	10536.5	44.0511
3139.czi	24418.2	11031	36.3835
3139.czi	30507.6	6989	35.889
3139.czi	15999.4	16922.2	32.9103
3139.czi	11695.7	13178.5	34.0742
3139.czi	22101.1	9216.6	28.2382
3139.czi	19051.7	10404.8	51.4889
3139.czi	13741.5	12183.4	36.1513
3139.czi	21763.6	5810.8	25.8838
3139.czi	10268	20062.8	33.8149
3139.czi	9587	16172.3	97.8971
3139.czi	16928.5	8274.3	30.8569
3139.czi	12897.2	14278.8	67.2123
3139.czi	29502.3	18063.1	28.4402
3139.czi	13674	18150.5	30.2935
3139.czi	19217.8	9732.9	126.5102
3139.czi	19724	8465.4	132.0381
3139.czi	12530.1	17735.4	39.7813
3139.czi	13791.6	18093.9	121.0417
3139.czi	12599.4	10173.7	57.8725
3139.czi	17142.1	17880.2	23.5384
3139.czi	9171.5	7906.7	55.215
3139.czi	24470.5	6070.8	41.6784
3139.czi	26056.6	9313.3	35.7604
3139.czi	17051.9	17987.4	32.811
3139.czi	23766.2	12375	25.89
3139.czi	24370.7	6195.3	28.459
3139.czi	30319.9	10792.6	40.9227
3139.czi	21026.8	10293.2	145.0237
3139.czi	10720	19017.1	25.4297
3139.czi	20440	10106	24.7341
3139.czi	22456.2	11939.3	29.3126
3139.czi	24245.2	6271.1	62.0822
3139.czi	28731.7	8327.8	50.662
3139.czi	8165.8	19928.8	30.3869
3139.czi	17656.9	11807	81.5048
3139.czi	8317.6	20170	57.532
3139.czi	9233.3	5695.3	20.9099
3139.czi	8807.9	19595.4	23.6194
3139.czi	13170	6324.7	47.1062
3139.czi	5517.2	13805.3	57.3505
3139.czi	17600.7	16290.5	52.9741
3139.czi	9457	11395	31.1631
3139.czi	10330.6	14404.1	24.8354
3139.czi	18958.8	9617	59.5075
3139.czi	14165.6	5429.1	30.8333
3139.czi	12217.8	10769	29.9644
3139.czi	22036.3	9198.4	48.8276
3139.czi	11044.3	12215.6	31.1377
3139.czi	22684	10466.8	68.7836
3139.czi	21029.4	18119.4	42.924
3139.czi	14613.3	17647.5	57.3588
3139.czi	15818.5	9361	30.3254
3139.czi	17942.9	7937.7	34.6705
3139.czi	20375.8	7026.7	24.1912
3139.czi	29785.9	7056.9	25.5971
3139.czi	11055.8	12232.3	44.568
3139.czi	16245.8	15120.2	41.4383
3139.czi	28254.2	9334.5	45.9224
3139.czi	24109.4	16428.8	52.8763
3139.czi	13889	11951.9	80.246
3139.czi	8481.1	13192.2	29.7459
3139.czi	13305	15525.7	43.0854
3139.czi	29702.1	11706.3	109.841
3139.czi	17195.3	18957.2	51.4897
3139.czi	10825.8	11482.3	61.0682
3139.czi	10608.9	5439.2	28.242
3139.czi	24314.4	8406.4	27.7241
3139.czi	7941.9	17962.3	30.4916
3139.czi	12668.4	14037.9	24.2401
3139.czi	15611	11441.9	29.9908
3139.czi	28611.2	8010.7	25.1059
3139.czi	18295.4	10684.8	32.3952
3139.czi	8460	11347.4	42.8674
3139.czi	30075.1	5962.6	47.8603
3139.czi	13575.3	7900.1	29.413
3139.czi	19588.7	11209.2	50.5161
3139.czi	26073.2	5382.9	31.0915
3139.czi	7186.3	14842.5	56.9696
3139.czi	7611.3	16540.5	76.3702
3139.czi	5626.3	15588	62.8509
3139.czi	14416.3	7983.4	29.5379
3139.czi	6422.2	8182.9	26.2205
3139.czi	7630	14854.1	52.1417
3139.czi	20407.9	10182.3	29.0617
3139.czi	19165.4	8025	60.1971
3139.czi	11396.9	13837.4	129.957
3139.czi	19015.3	12929	67.2772
3139.czi	13060.1	5631.8	31.1631
3139.czi	10869.9	6449.7	51.7242
3139.czi	18512.1	14324.7	220.849
3139.czi	17698.2	9512.5	47.6656
3139.czi	10181.1	14277.9	63.2171
3139.czi	28647.2	16463.6	48.7512
3139.czi	28611.4	16462	23.7125
3139.czi	12108	16896.4	27.3227
3139.czi	23542.7	12145.6	91.2637
3139.czi	17012.4	6694.3	47.9761
3139.czi	21683	6474	46.325
3139.czi	9590.1	12991.2	24.7664
3139.czi	11859.1	9706.2	51.009
3139.czi	12655.9	16409.2	29.3337
3139.czi	17036.7	16937.6	60.1658
3139.czi	16756.4	11049.5	37.0145
3139.czi	9376.8	5027.7	58.6384
3139.czi	6453.2	14987.9	22.9911
3139.czi	23791.6	13710.8	50.2516
3139.czi	9018.1	15063.9	39.7411
3139.czi	10197.1	12218.1	39.5018
3139.czi	19871.5	11147.4	55.9178
3139.czi	13183.3	11206.4	25.3395
3139.czi	11553.3	17183.2	24.21
3139.czi	16777.2	5810.7	33.3001
3139.czi	29446.3	7770	36.4396
3139.czi	18495.9	9224	27.7708
3139.czi	21432.7	16455.5	98.401
3139.czi	30381.5	7339.8	42.6889
3139.czi	7088.9	18511.3	120.6373
3139.czi	16916.5	18576	47.9014
3139.czi	22331.9	7166	60.3027
3139.czi	24809.9	12964.8	45.0384
3139.czi	18161	10028.9	24.7828
3139.czi	9180.8	17337.1	39.7508
3139.czi	12813.2	9197.9	28.6818
3139.czi	13908.2	13166.2	83.1449
3139.czi	10582.8	15719.6	55.3278
3139.czi	30194.8	6500.2	42.7299
3139.czi	13132.5	5599	42.9367
3139.czi	19331.3	8945.4	84.6487
3139.czi	11269.4	14062.8	32.0779
3139.czi	13616.4	8081.2	51.6297
3139.czi	20450.7	16793.9	55.2107
3139.czi	19371.9	9195.8	56.7661
3139.czi	20774.3	17866.7	66.3416
3139.czi	29477	7211.4	55.0953
3139.czi	12057.4	11504.1	26.8943
3139.czi	26895.3	6121.3	33.083
3139.czi	27410.4	5899.6	30.8146
3139.czi	16320.5	12651.3	42.8372
3139.czi	16475.8	8940	75.7938
3139.czi	14863.3	14797	21.4309
3139.czi	28361.4	10664.2	87.4573
3139.czi	7642.7	15209.5	52.7008
3139.czi	13988.4	8883.1	25.0496
3139.czi	16641.5	13057	26.0393
3139.czi	7972	14527.6	42.2834
3139.czi	12301.3	12461.6	93.8929
3139.czi	15123.8	14647.2	33.5349
3139.czi	14279.6	11787.7	247.5334
3139.czi	21868.6	9684.3	37.7828
3139.czi	14385.5	9475.8	51.0149
3139.czi	18051.1	19467.6	37.1576
3139.czi	8464.2	13547.7	35.9844
3139.czi	28315.1	12715.6	40.5442
3139.czi	10400.9	18304.6	96.1036
3139.czi	29072.6	13102.9	30.2983
3139.czi	12438.2	10018.4	32.2592
3139.czi	17513.1	9100.2	26.7001
3139.czi	8314.2	17738.3	44.9624
3139.czi	13206.5	14980.7	51.8219
3139.czi	17266.7	17114.3	58.0365
3139.czi	5798	17900.5	27.9905
3139.czi	15318.7	14872	124.9609
3139.czi	18085.7	13190	23.6703
3139.czi	16606	13564.5	24.1272
3139.czi	13872.1	15373.5	28.1226
3139.czi	14818	13142.9	29.8221
3139.czi	14178.6	12931.3	66.8023
3139.czi	12110.3	14218.1	54.9475
3139.czi	10585.2	14974.1	66.2307
3139.czi	16932.6	10976.9	61.9921
3139.czi	17633.8	18366	26.6548
3139.czi	6150.7	7211.8	126.3118
3139.czi	12765.8	12656	53.4068
3139.czi	25590	6092.7	37.3569
3139.czi	12625.6	16390.4	66.7568
3139.czi	11479.2	13523.5	106.2455
3139.czi	8921.3	10487.1	27.2763
3139.czi	15595.4	6919.5	50.0307
3139.czi	17345.6	18994.6	57.5835
3139.czi	15905	13195	64.9193
3139.czi	12480.1	10326.4	26.1858
3139.czi	17201.5	8962.3	31.2893
3139.czi	10602.8	19977.4	86.6647
3139.czi	8587.3	19012	23.8937
3139.czi	9988.5	7589.1	29.3843
3139.czi	26685.3	6511.9	25.6231
3139.czi	9262.1	10183.3	27.2983
3139.czi	29751.1	6460	25.9437
3139.czi	16297	8186.8	32.0138
3139.czi	22153.2	18031.2	100.1871
3139.czi	13876.6	11784.3	25.2635
3139.czi	9165.2	17433.9	42.6634
3139.czi	10797.6	16298.8	38.3822
3139.czi	9017.8	14358.9	33.1484
3139.czi	12451.3	12680.4	23.7479
3139.czi	12164.4	14696.4	35.4425
3139.czi	12218.3	11851.5	95.984
3139.czi	18934.8	8562.3	59.7346
3139.czi	9338.8	18942.1	112.2873
3139.czi	15717.4	9947	23.0779
3139.czi	15721.3	9057.3	30.1012
3139.czi	17086.1	13485.1	26.2606
3139.czi	27308.5	14018.7	39.1113
3139.czi	9749.6	19860.1	54.8397
3139.czi	10238.6	18187.6	42.5178
3139.czi	10325.5	19850.1	43.8767
3139.czi	19421.6	11877.4	50.9211
3139.czi	18866	8344	138.9293
3139.czi	8886.8	17544.3	46.8618
3139.czi	13857.9	15795.3	104.5618
3139.czi	17537.9	16181.1	113.0631
3139.czi	9147.1	14146.6	36.4809
3139.czi	16871.7	5005.6	105.5853
3139.czi	12932	12136.8	26.7475
3139.czi	12968	11035.2	30.4508
3139.czi	16525.8	18196.6	45.901
3139.czi	16895.2	6905.2	37.4068
3139.czi	11685.8	11934.6	70.0677
3139.czi	28919	12113.4	36.7873
3139.czi	29199.2	5005	35.647
3139.czi	15050.8	15126.9	49.9459
3139.czi	13903.4	11847	23.8751
3139.czi	11478.2	13489.2	90.9016
3139.czi	20148.3	8159.1	37.0905
3139.czi	14154.2	5401.9	26.4639
3139.czi	16919.1	12377.8	35.8844
3139.czi	18206.8	11034.9	34.5047
3139.czi	15709.7	9893.2	36.4836
3139.czi	20418.4	7442.9	42.8281
3139.czi	6403.7	8161.2	62.9316
3139.czi	15924.5	14419.8	95.7243
3139.czi	14651.2	11598.4	23.7828
3139.czi	19622.1	14576.9	60.3602
3139.czi	27318.7	10320.1	129.3954
3139.czi	11374	18833.1	25.9911
3139.czi	16376.3	14811.9	28.5771
3139.czi	18375	15027.2	59.0055
3139.czi	9530.2	19144.4	50.5127
3139.czi	15264.3	19158.9	81.3689
3139.czi	13504	8569.2	31.0113
3139.czi	29226.1	7493.3	106.6839
3139.czi	22475	12337	62.7405
3139.czi	17365.4	11956.5	25.4179
3139.czi	13519.5	6897.3	23.9667
3139.czi	7695	15865.8	51.192
3139.czi	16081.4	9719.9	35.0689
3139.czi	11137.6	8132.1	34.7026
3139.czi	9318.8	15021.5	84.9795
3139.czi	17964.1	17843.3	35.5567
3139.czi	16255.6	11457.2	89.9623
3139.czi	14492.5	10657.7	36.3796
3139.czi	15232.8	11821.3	59.0729
3139.czi	16908.9	12227	108.8538
3139.czi	8079.4	15708.4	36.5378
3139.czi	13348.6	17492	27.4762
3139.czi	12463.2	15625.7	39.6122
3139.czi	8071.1	16519.8	27.1983
3139.czi	19433.9	5901.2	39.3608
3139.czi	11199.6	12155.1	42.1623
3139.czi	18604.1	10666.7	98.3321
3139.czi	19167.9	9399.5	33.1846
3139.czi	12763.9	16847.1	62.7369
3139.czi	26508.2	12000.7	85.9019
3139.czi	27420.5	15794.4	43.6587
3139.czi	8312.5	17793.2	47.1657
3139.czi	23099.7	11250.9	40.236
3139.czi	8971.2	5518.8	35.944
3139.czi	16089	16432	30.2509
3139.czi	18845.6	9911.9	46.5488
3139.czi	16091.5	12346.4	51.8436
3139.czi	7434.6	16182.9	28.9638
3139.czi	25996.2	7284.2	45.6178
3139.czi	18227.5	12626.2	38.4029
3139.czi	16153.3	17296.2	66.8461
3139.czi	22725.7	9672	23.7393
3139.czi	9099	17826.1	40.798
3139.czi	19737	7387	22.969
3139.czi	16784	12221.2	28.1716
3139.czi	11067.2	19611.9	35.0879
3139.czi	12020.3	17128.2	54.0851
3139.czi	15894.8	17832.6	25.5877
3139.czi	21124.6	12593.1	47.7912
3139.czi	11858.8	18848.7	41.4259
3139.czi	14625	19177	27.7712
3139.czi	17313.2	14034	25.583
3139.czi	8073.2	13567.8	46.2172
3139.czi	19241.2	18952	68.8654
3139.czi	11960.1	14805.2	27.7155
3139.czi	17169.1	18558.1	25.9517
3139.czi	18617.4	15900.1	41.9106
3139.czi	12450.1	16455.7	84.2051
3139.czi	6416.5	16691	40.9953
3139.czi	12287.3	6429.1	41.2291
3139.czi	13142.2	11775.9	26.5225
3139.czi	14748.7	5860.9	42.8594
3139.czi	9328.9	17280.9	58.4681
3139.czi	21634.6	17069.1	37.989
3139.czi	13922.8	12933.6	131.8386
3139.czi	14092.9	14121.5	97.9381
3139.czi	7993.8	18871.6	24.7886
3139.czi	12658.2	13260.9	22.713
3139.czi	26518.7	6680.7	30.1411
3139.czi	29830.6	7898.7	45.0534
3139.czi	17662.8	8980.1	38.5754
3139.czi	9850	14819.1	45.4903
3139.czi	5375.2	6426.9	56.464
3139.czi	29561.9	15503.7	28.4996
3139.czi	28478	7147.6	80.9973
3139.czi	10932.1	18021.7	74.9445
3139.czi	13326.1	8864.1	30.7542
3139.czi	11170.6	14609.5	240.3831
3139.czi	23645.9	13851.6	27.5268
3139.czi	11205	18604	31.9888
3139.czi	18425.4	12294.3	47.5346
3139.czi	16360.2	12397	51.9511
3139.czi	9088	7538.5	69.2042
3139.czi	14857.5	14807.4	21.5601
3139.czi	10335.9	15411.7	32.8703
3139.czi	17934.8	19059.3	111.704
3139.czi	22996.3	16172.5	53.6782
3139.czi	20365.4	6165.8	28.1083
3139.czi	26908.2	7444.4	90.6583
3139.czi	17483.8	17623.2	30.1017
3139.czi	19539	9577.8	59.1599
3139.czi	10830	14863.5	27.7712
3139.czi	10903.7	18249.3	31.3153
3139.czi	9907.7	18439.2	31.1171
3139.czi	21771.6	7058	28.3731
3139.czi	22937.3	12601.4	37.6528
3139.czi	18168	18776.2	42.2688
3139.czi	24341.6	6650.5	89.497
3139.czi	9016.6	6827.7	33.9766
3139.czi	24347.1	8753.3	36.7827
3139.czi	15781.8	9660.8	28.2219
3139.czi	14278.4	15501.1	30.9257
3139.czi	14553	12810.6	56.299
3139.czi	19879.9	10980.1	130.3733
3139.czi	20026.6	10735	32.0209
3139.czi	16525.2	13003.4	25.1517
3139.czi	12714.9	9948.6	27.3958
3139.czi	9626.5	11183.1	39.705
3139.czi	10608.8	19718.6	26.469
3139.czi	13668.2	10040.6	28.567
3139.czi	11768.9	12846.6	42.1965
3139.czi	27590.3	5681.4	23.624
3139.czi	14005	8957.1	31.0689
3139.czi	11640.6	13452.7	63.7285
3139.czi	13891.7	11799.5	24.321
3139.czi	10982	12109.1	25.6188
3139.czi	26748.9	17254.8	70.6028
3139.czi	29831.8	11291.1	38.2549
3139.czi	12209.6	17917	57.4487
3139.czi	10342.9	12327.9	155.6069
3139.czi	15814.6	12326.9	70.1304
3139.czi	8790.4	13971.2	40.3097
3139.czi	25125.7	6519.9	25.7538
3139.czi	19627.4	6118.8	58.272
3139.czi	6929.5	19475.6	31.0272
3139.czi	8429.3	16244.5	47.7323
3139.czi	9215	19694.8	29.521
3139.czi	19511.8	13182.9	37.2194
3139.czi	15610.4	8699.8	29.8893
3139.czi	13165	11200	28.9048
3139.czi	18700.4	11309.4	89.2627
3139.czi	8659.8	14308	30.0191
3139.czi	29200.1	11564.7	39.8324
3139.czi	22984.8	6328.7	34.4306
3139.czi	13696	11165.4	42.6411
3139.czi	19144.1	10331.8	51.6686
3139.czi	18392.6	16530.5	53.0855
3139.czi	26644.4	11910	37.1849
3139.czi	12418.6	4945.7	25.4173
3139.czi	17656.6	17444.3	115.185
3139.czi	16072.7	6421.6	27.653
3139.czi	17019.7	16294	153.8996
3139.czi	29031	13755	45.0688
3139.czi	12065.9	14588.7	47.2911
3139.czi	14236.4	17959.5	41.1956
3139.czi	12926.5	12881.2	22.6835
3139.czi	15667.4	14306	28.1063
3139.czi	28330.4	14352.5	37.3316
3139.czi	20602	7462.3	24.4609
3139.czi	29454.1	14327.4	36.1683
3139.czi	18141.9	8507.3	36.2505
3139.czi	7659.9	15381	65.8438
3139.czi	12893.3	11088.2	23.2062
3139.czi	12814.5	8439.3	23.8414
3139.czi	23212.3	8056.6	67.402
3139.czi	22641.1	5566.3	43.8081
3139.czi	14234.1	8094.2	58.9248
3139.czi	14888.1	16017	43.5678
3139.czi	28815.3	9053.2	23.8905
3139.czi	13795.8	11783.4	23.1989
3139.czi	23782.6	17530.2	39.4547
3139.czi	16616.9	8618.8	31.5994
3139.czi	16883.8	17495.9	56.2689
3139.czi	9885.3	18405.9	43.9738
3139.czi	18946.6	11589.3	25.4029
3139.czi	10355.7	10163.5	53.5536
3139.czi	17475.7	14231.2	64.1387
3139.czi	21121	19203.9	31.009
3139.czi	14466	13269.1	25.3252
3139.czi	19603.2	6919.3	72.0358
3139.czi	17872.8	17296.9	81.4245
3139.czi	6037.2	5481.5	37.0459
3139.czi	17900	12993.2	25.0183
3139.czi	20384.8	19625.4	60.7819
3139.czi	13508	11644.6	31.3278
3139.czi	10180.4	17025.2	66.1692
3139.czi	11131.2	13238.1	74.8989
3139.czi	12610.8	7539.7	42.1025
3139.czi	23876	7410.6	29.1273
3139.czi	26912.2	10743.1	28.1482
3139.czi	9523.3	13171.4	24.1588
3139.czi	16745.1	9034.5	41.1987
3139.czi	12997.7	8554.9	27.7451
3139.czi	7753.4	17764.9	50.1637
3139.czi	10172.1	17495.8	44.7079
3139.czi	16061.7	13731.5	22.0426
3139.czi	11171.8	14238.9	47.148
3139.czi	21060.5	6284.2	25.1241
3139.czi	12192.4	18852.1	42.9804
3139.czi	10034.1	14277.2	56.5442
3139.czi	9851.7	11331.1	28.9918
3139.czi	16807.2	14157.3	83.0043
3139.czi	26674.1	15158.2	60.2207
3139.czi	6473.8	13362	35.7518
3139.czi	8549.1	11911.2	27.418
3139.czi	13137.3	11631.4	30.7606
3139.czi	11685	16520.5	35.6022
3139.czi	18428.6	11021.4	142.9693
3139.czi	15424.2	11466.4	79.032
3139.czi	6149.8	14496.6	29.5609
3139.czi	15739.3	17466.9	30.3198
3139.czi	24327.5	12857.8	57.1817
3139.czi	18404.5	13135.8	43.9347
3139.czi	18787.5	11011.4	79.4229
3139.czi	12341.6	11689	64.3536
3139.czi	9364.4	19595.6	52.5568
3139.czi	11276.7	12668.9	90.4865
3139.czi	16157.1	17457.6	28.1418
3139.czi	12609.6	9993.6	23.1054
3139.czi	14241.7	10611.1	26.5687
3139.czi	16785.4	9590.8	26.9625
3139.czi	9514	19102.1	37.3477
3139.czi	11356	12063.4	27.3263
3139.czi	10378.3	12698.5	24.6786
3139.czi	8925.7	14412.5	36.1864
3139.czi	11692	17407.4	124.2604
3139.czi	30107.9	11205.1	44.9305
3139.czi	26148.6	5011.4	30.2375
3139.czi	14683.5	13494.1	48.9316
3139.czi	27783	17177.2	105.1759
3139.czi	19926.6	16891	99.2155
3139.czi	10277.3	19874.4	91.8751
3139.czi	10502.4	14979.5	66.855
3139.czi	10729.9	7993.2	26.1576
3139.czi	26303.4	9997.5	50.7813
3139.czi	13305.3	10445.9	33.3226
3139.czi	11562.8	19651.4	54.5228
3139.czi	10839.8	12805.4	167.1788
3139.czi	29176.7	10042.4	59.4507
3139.czi	17032.9	15342.6	39.5498
3139.czi	7667.2	17046.3	28.768
3139.czi	18374.6	9957.1	60.0098
3139.czi	22308.4	11593.9	61.2237
3139.czi	16926.1	17979	33.1689
3139.czi	17099.2	10796.3	111.5266
3139.czi	5723.4	14731.5	66.2554
3139.czi	15841.6	18964.5	41.2087
3139.czi	16310.5	12675.2	59.0756
3139.czi	11869.5	11699.3	23.4533
3139.czi	7504.4	13182.7	43.8697
3139.czi	12382.2	5352.1	100.2139
3139.czi	16021.5	5627.4	29.186
3139.czi	10712.7	14210.1	96.8978
3139.czi	26716	17015.6	47.1402
3139.czi	19342.5	10320.2	128.4361
3139.czi	20171.1	7929.7	38.1505
3139.czi	16695.5	6872.2	31.0673
3139.czi	6642	16483	57.8315
3139.czi	17946.7	15186.2	80.9579
3139.czi	8787.2	17293.9	72.6905
3139.czi	10588.8	14291.1	106.2672
3139.czi	8706	13490.7	33.688
3139.czi	19317.5	10306.4	70.567
3139.czi	12465.1	8812.3	58.929
3139.czi	23481.7	5313.3	45.4278
3139.czi	13792.1	12315	23.8221
3139.czi	16536.6	9227.4	103.9954
3139.czi	11381.6	13395.1	45.3534
3139.czi	10332.2	15004.7	29.3883
3139.czi	7908	15574.9	95.5266
3139.czi	15253.3	10766.3	30.1314
3139.czi	8046.8	15772	40.4841
3139.czi	7600.3	6844.7	30.2844
3139.czi	10631	16765.5	39.1583
3139.czi	9011.4	5235.1	28.3725
3139.czi	22954.2	9220.7	31.0463
3139.czi	19011.7	9492.1	50.8687
3139.czi	8910.9	15814.2	107.3612
3139.czi	13435.2	14593.6	38.2369
3139.czi	8693.8	14335.9	27.1319
3139.czi	16132.8	11439.7	39.026
3139.czi	11343.4	12296.4	25.8541
3139.czi	8375.9	19237.5	26.6738
3139.czi	25992.5	9867.8	34.0447
3139.czi	13496.1	5632.8	27.0427
3139.czi	15830.9	19702.6	29.4634
3139.czi	10112.2	16066.6	28.2422
3139.czi	6466.5	6655.3	53.3158
3139.czi	11412.4	11291.8	41.9333
3139.czi	19136.7	13843.4	50.4435
3139.czi	13619.1	11730.2	29.5091
3139.czi	9571.3	14606.5	37.2371
3139.czi	12643.6	14066.6	119.7261
3139.czi	16278.1	18996.5	40.2452
3139.czi	15084	9840.3	28.9139
3139.czi	11066.2	19653.3	39.2364
3139.czi	29227.1	9728.9	62.6062
3139.czi	17425.2	15138.3	47.7165
3139.czi	26261	6527.7	61.5104
3139.czi	27987.8	5036.9	31.3143
3139.czi	7665.5	16797	27.5704
3139.czi	23835	10146.7	28.3275
3139.czi	19084.8	7174.7	26.7151
3139.czi	16396.3	17617.9	22.7875
3139.czi	20623.6	10786.3	34.6721
3139.czi	13341.8	14499.1	32.5212
3139.czi	28811.6	16421.8	39.1107
3139.czi	16771.2	6724.3	31.6116
3139.czi	29305.7	6436.5	96.0968
3139.czi	8513.3	13431.2	24.2402
3139.czi	10437.9	11932.9	141.7503
3139.czi	10311.5	17354.8	38.6467
3139.czi	30357.9	13602.2	38.5515
3139.czi	16521.6	14015.4	74.2983
3139.czi	11887.4	9099.8	29.137
3139.czi	13414.2	12717.3	23.6902
3139.czi	5497.5	16965.6	69.5133
3139.czi	15594.5	11672	31.3208
3139.czi	11328.1	13623.4	25.4641
3139.czi	13235	15767.3	25.8522
3139.czi	12916.5	12325.4	27.0377
