Image	Centroid X µm	Centroid Y µm	Area µm^2
3100.czi	8754.3	8343.4	20.0424
3100.czi	13659.8	9491.9	23.036
3100.czi	2235.1	9873.6	23.366
3100.czi	7348.8	13091.4	20.4367
3100.czi	16923.7	9342.7	30.6632
3100.czi	13694	2514.9	33.8952
3100.czi	16241.5	10628.2	30.7988
3100.czi	14519.9	9557.1	55.2657
3100.czi	10622	13439.9	29.6711
3100.czi	22822.3	8662.8	42.1295
3100.czi	21602.6	11194.3	31.9306
3100.czi	12119.2	13847.4	71.8203
3100.czi	18278.8	1907.4	70.5702
3100.czi	14821.3	10393.7	49.5669
3100.czi	8469.9	14936.2	31.5523
3100.czi	17105.8	12490.5	18.1338
3100.czi	2767.6	15084.4	22.0188
3100.czi	17387.2	16178.8	31.4592
3100.czi	8607.1	8066.1	20.4857
3100.czi	6371.6	12417.3	38.0303
3100.czi	4919.3	2785	16.7321
3100.czi	10225.9	9834.6	63.4686
3100.czi	13746.8	12280.2	64.5313
3100.czi	20970	10498.5	26.8334
3100.czi	14485	13833.9	42.6749
3100.czi	10210.9	7693.3	74.7161
3100.czi	20636.7	16085.3	24.4859
3100.czi	14995.1	13372.3	55.0034
3100.czi	13415.3	11427.1	28.1559
3100.czi	19636.8	11981	27.077
3100.czi	12638.1	9015.5	53.3439
3100.czi	7861.2	9023.1	31.2029
3100.czi	7676.3	8496.3	29.833
3100.czi	11059.3	7626.9	52.584
3100.czi	10207.3	13072.2	42.5221
3100.czi	11287.2	3351.7	22.3311
3100.czi	20707.9	15190.3	58.5646
3100.czi	4756.1	11719.4	22.2867
3100.czi	5193.1	7893.9	43.4131
3100.czi	15635	5796.9	63.9156
3100.czi	11543.3	7587.3	51.3457
3100.czi	7761.1	11638.7	61.6602
3100.czi	12476.7	13171.2	31.028
3100.czi	12429.7	8521.2	30.5994
3100.czi	18719.7	14629.2	20.7315
3100.czi	8299.4	9597.6	23.3581
3100.czi	13911.2	10387.5	34.9983
3100.czi	18500.7	10604.6	33.9716
3100.czi	11963.9	3779.3	28.7147
3100.czi	11564.4	15428.5	66.4669
3100.czi	22297	12769.4	24.865
3100.czi	11582	8555.7	45.7237
3100.czi	12100.9	9652.7	56.8818
3100.czi	8162.4	12347.7	21.4095
3100.czi	13095.2	10770.4	24.5179
3100.czi	8004.5	13567.2	32.6046
3100.czi	12052.8	8959.1	20.2458
3100.czi	16690.1	12561.6	107.3659
3100.czi	15326.8	11230.4	28.6112
3100.czi	13535.9	7531.3	34.8012
3100.czi	19228.8	12037.8	78.4594
3100.czi	7993.8	8745.2	32.3234
3100.czi	5496.8	11896.9	29.5739
3100.czi	3985.9	12761.9	85.278
3100.czi	8139	8933.8	16.7998
3100.czi	12241.9	8941.5	30.6501
3100.czi	11603.6	6546.7	32.7778
3100.czi	10326	6724	25.0571
3100.czi	19232	14932.4	34.6052
3100.czi	7240.9	10746.9	55.1592
3100.czi	13428	4034.6	29.508
3100.czi	6428.5	6882.5	21.4451
3100.czi	2153.7	7520	52.2736
3100.czi	13316.3	7714.5	22.3845
3100.czi	21484	10940.6	30.6658
3100.czi	7394.6	8764.7	20.1477
3100.czi	2534.6	15632.7	88.3447
3100.czi	6945.7	13098.1	30.6403
3100.czi	4685.9	13318.7	50.7947
3100.czi	15943.3	10188.5	34.4604
3100.czi	18137.3	14139.4	47.1701
3100.czi	3889.7	9446.3	18.8731
3100.czi	4693.7	6833	27.925
3100.czi	22097	15908.2	22.9062
3100.czi	13962.5	11532.3	128.0434
3100.czi	11752.1	8887.1	32.1186
3100.czi	14686.1	16128.1	32.6813
3100.czi	11208.8	8536.9	20.5978
3100.czi	7103	11012.1	42.7013
3100.czi	16661.6	16251.3	26.4483
3100.czi	4577.8	5430.2	114.3564
3100.czi	5676.5	9520.8	40.0207
3100.czi	23558.6	4345.6	25.322
3100.czi	13092.8	15760.2	48.3218
3100.czi	22366.7	11055.2	27.7834
3100.czi	22756.4	6493.7	34.6963
3100.czi	17785.3	6964	24.8481
3100.czi	11018.2	8041.5	38.2236
3100.czi	14324	11986.7	141.5251
3100.czi	4780.2	12249	36.4371
3100.czi	7480.6	13795	51.2719
3100.czi	13969.8	11582.2	24.3468
3100.czi	8762.4	14091.3	53.6997
3100.czi	6069.2	11065.1	42.2449
3100.czi	20521.4	3166.9	23.38
3100.czi	10296.8	8525.5	27.8021
3100.czi	16314.3	10443.1	27.1058
3100.czi	22342.4	12360.2	23.4907
3100.czi	12988.5	9041.6	44.8526
3100.czi	11588.9	7018.9	50.3013
3100.czi	11136.9	7267.8	51.2682
3100.czi	4741.8	10688.4	27.5509
3100.czi	22334.7	12980.3	47.0728
3100.czi	7972.3	12928	29.6452
3100.czi	19413.2	15096.5	20.8191
3100.czi	4528.4	15732.7	64.8944
3100.czi	19653	15867.2	26.325
3100.czi	10469.4	12372.4	62.366
3100.czi	20606.1	11917	29.0586
3100.czi	12969.2	10128	52.5211
3100.czi	11072.2	7837.1	25.0035
3100.czi	19645	9564.2	30.7807
3100.czi	11612.3	8871.9	112.3711
3100.czi	14806.4	15491	20.5996
3100.czi	11039.8	15644.9	21.5579
3100.czi	14353.4	15796	36.8281
3100.czi	6891.8	5709.2	22.207
3100.czi	11011.7	9090.8	24.6005
3100.czi	19553.9	11743.8	33.2724
3100.czi	12954.5	13550.9	37.6282
3100.czi	21905.6	6730.4	42.5765
3100.czi	13514.1	12557.3	24.8907
3100.czi	15274.9	12947.7	33.7017
3100.czi	14869.4	13466.8	39.8738
3100.czi	13153.8	5106.5	20.9007
3100.czi	5066.2	7190	49.0871
3100.czi	22929.8	3436.8	49.0958
3100.czi	21602.6	13238.2	26.3226
3100.czi	19514.9	10785.7	40.0177
3100.czi	8463.5	9611.3	31.0355
3100.czi	12214.8	10850.7	21.3345
3100.czi	2036.2	5045.4	30.9534
3100.czi	9092	13993.6	30.1698
3100.czi	20314	3259.3	28.516
3100.czi	16560.3	4069.2	21.8966
3100.czi	4600.2	15749.2	25.9264
3100.czi	21436	10319.6	39.0906
3100.czi	15840	12792.9	43.1181
3100.czi	10325.5	12709.3	56.1148
3100.czi	15788	13852.7	30.9115
3100.czi	16543.2	10439.2	39.6581
3100.czi	6102.6	8901.6	27.1442
3100.czi	13823.8	13388.3	28.1202
3100.czi	16766.7	12511.3	31.7349
3100.czi	21593.1	7773.8	59.5928
3100.czi	16200.1	14405.2	60.3847
3100.czi	15964.8	12720.4	22.5384
3100.czi	9744	12809.8	17.4936
3100.czi	18330	11607.9	40.9017
3100.czi	2847.4	14201.5	34.0025
3100.czi	4424.4	6136.7	23.3585
3100.czi	21509.9	12277	49.812
3100.czi	21440.5	12472.1	34.3435
3100.czi	19555.8	13610.5	69.0731
3100.czi	5568.2	13170.2	26.9146
3100.czi	14774.9	14626.3	15.9424
3100.czi	11196.8	8648.3	50.9084
3100.czi	11185.2	12997	28.6183
3100.czi	9331.2	11751.7	32.1821
3100.czi	14467.5	11583.6	26.3143
3100.czi	20653.3	13268.2	23.6208
3100.czi	21217.7	12708.3	27.9044
3100.czi	5827.4	7378.9	32.4164
3100.czi	12223.8	7866.7	30.944
3100.czi	2117.5	9719.9	20.3514
3100.czi	15876.8	5688.1	39.4537
3100.czi	13727.6	9570.5	18.8949
3100.czi	13548	7818.9	54.6893
3100.czi	5257.8	12367.7	29.6722
3100.czi	12242	7668.3	25.065
3100.czi	16306.1	7249.2	41.9616
3100.czi	11063.6	7565.7	22.9405
3100.czi	17091.8	15204.7	32.5088
3100.czi	15111.7	8223.9	49.3746
3100.czi	11349.3	7506.6	36.937
3100.czi	22578.6	15050.7	20.0899
3100.czi	17506	5972.1	217.2905
3100.czi	19409	7564.1	42.9572
3100.czi	11947.9	9571.3	34.2451
3100.czi	13812.8	2548.9	42.47
3100.czi	11686.6	8954.2	46.0118
3100.czi	19580.6	15474.1	50.2847
3100.czi	19541.5	14801.1	125.3732
3100.czi	11702.5	3897	58.2166
3100.czi	5840.3	12938.7	26.5823
3100.czi	11466	14467.3	22.3987
3100.czi	15833.8	12519.1	69.6537
3100.czi	6348.4	9466.3	35.8778
3100.czi	7372.6	9495.8	67.7052
3100.czi	9658.8	7087.4	22.0913
3100.czi	7905.8	10216.7	23.6618
3100.czi	14941.5	12182.5	324.3689
3100.czi	7803.1	8508.6	54.85
3100.czi	9628.7	8209	20.8486
3100.czi	12217.5	14155.4	35.1582
3100.czi	15931.4	4256.8	22.7767
3100.czi	4232.8	15114.4	43.116
3100.czi	10303.4	7434.7	24.6639
3100.czi	13992.8	3351.1	140.0065
3100.czi	8556.3	12065.5	20.9981
3100.czi	21330	1662.2	28.5006
3100.czi	10420.5	4504.2	66.3052
3100.czi	10978.5	8647.3	33.8395
3100.czi	11023.9	8015	37.1964
3100.czi	15113.1	13004.2	39.9199
3100.czi	15927.5	10179.5	43.8852
3100.czi	11910.4	6456.4	28.3313
3100.czi	12910	9667.1	24.089
3100.czi	23029.9	13881	31.8335
3100.czi	20552.6	15941.2	40.684
3100.czi	3416.6	10823.3	28.6396
3100.czi	16282.9	13455.7	15.6794
3100.czi	3429.5	10853.2	16.9769
3100.czi	6136.9	11602.2	21.8118
3100.czi	3066.3	14215.7	23.1086
3100.czi	12875.2	10578	41.0672
3100.czi	22048.9	16358.4	22.9343
3100.czi	21205.3	8965.8	40.1921
3100.czi	22151	12783.8	28.1965
3100.czi	9787.3	6395.2	33.7075
3100.czi	13057.8	6737.8	25.3898
3100.czi	19114.9	13958.4	38.9064
3100.czi	12462.9	5588	81.8853
3100.czi	21880.3	13036.5	38.9612
3100.czi	12070.9	9038.7	47.3859
3100.czi	12793.4	6442.1	22.2585
3100.czi	8028.3	8922.7	25.8433
3100.czi	6953.8	11096.4	95.4913
3100.czi	6835.5	9470.8	22.8382
3100.czi	19974.8	15537.5	22.5637
3100.czi	20462.6	15434.6	26.5665
3100.czi	4213.3	12402.6	30.1309
3100.czi	9315.7	12431.3	26.5116
3100.czi	8108	7859.2	20.5266
3100.czi	4823.3	11603.4	42.7312
3100.czi	17385.9	11011.8	61.0003
3100.czi	12684.6	4932.8	23.2763
3100.czi	19719.9	13769.5	21.4308
3100.czi	2438.6	15116.7	37.6465
3100.czi	13697.9	10764	32.7489
3100.czi	12727.8	9485.6	24.8816
3100.czi	22961.9	11806.7	16.7551
3100.czi	12210.3	10525.1	35.5815
3100.czi	21469.1	10852.4	130.086
3100.czi	8856.7	8111	18.063
3100.czi	13172.9	9040.5	44.6969
3100.czi	5155	7772.7	35.6137
3100.czi	12742.5	6814.3	23.3894
3100.czi	11180.2	7346.2	79.6734
3100.czi	14461.6	10461.2	26.6234
3100.czi	21352.6	11822.9	33.0204
3100.czi	7655.6	8574.1	19.4376
3100.czi	20958.4	15479.9	76.9017
3100.czi	3586.5	11367.8	22.0704
3100.czi	8002.2	12322.9	70.7455
3100.czi	13105.4	2713.7	35.593
3100.czi	22481.5	10445.6	29.1585
3100.czi	3026.7	12374.6	35.6202
3100.czi	8075.7	7560.1	30.1792
3100.czi	11834.4	7755	31.2686
3100.czi	11166.3	7694.9	65.6965
3100.czi	19966.4	9330.3	84.9416
3100.czi	14384.1	10338.1	80.0643
3100.czi	21778.9	9804.8	37.2645
3100.czi	19995.2	11945.2	24.8856
3100.czi	13360.7	11606	35.6383
3100.czi	22287.8	13454.4	39.2015
3100.czi	11430.3	5684.4	40.5757
3100.czi	4660.4	11319.3	31.4877
3100.czi	21085	15467.4	43.334
3100.czi	19904.7	14910.5	30.5658
3100.czi	21365.1	5098.6	38.7717
3100.czi	12258.4	8386.1	22.345
3100.czi	7816.5	6708.5	25.7355
3100.czi	18155.3	5702.1	25.8282
3100.czi	6416.7	12228.3	22.4745
3100.czi	10285.7	8391.2	34.8491
3100.czi	12338.6	7199.3	56.7744
3100.czi	3679.4	3346.7	24.0764
3100.czi	11908.8	4598.5	46.3169
3100.czi	3680.3	16310.3	18.1403
3100.czi	20121.7	12224.1	29.9413
3100.czi	19205.6	10954.9	78.2093
3100.czi	21331.9	12278.7	40.9896
3100.czi	8964.8	13901.2	64.5775
3100.czi	18937.9	13063.3	63.3225
3100.czi	11805.6	6934.4	29.3385
3100.czi	11442.6	8574.5	113.0511
3100.czi	11070.8	6930.5	45.1142
3100.czi	19016.2	9898.6	28.4411
3100.czi	19549.1	8494.5	53.3186
3100.czi	11402	8972	53.4264
3100.czi	5654	8090.1	31.2047
3100.czi	15518.3	9510.7	22.9548
3100.czi	12795	6612.7	37.5901
3100.czi	11365.3	9691.1	34.2417
3100.czi	11022.2	6205.9	29.5577
3100.czi	16602.3	10838.5	298.5843
3100.czi	12490.8	6400	26.6949
3100.czi	5613.5	9491.9	29.3235
3100.czi	10625.8	7775	22.5708
3100.czi	11410.9	2561.3	23.3148
3100.czi	6078.7	9815.9	36.2029
3100.czi	10629.1	13032.6	36.5239
3100.czi	4981.7	7723.3	25.0578
3100.czi	11254.4	7652.8	38.0454
3100.czi	13006.4	3583	39.4874
3100.czi	22160.8	9074.2	30.6299
3100.czi	9146.9	9798.6	23.7312
3100.czi	4305	11036.9	31.7972
3100.czi	11085.1	4834.8	52.4469
3100.czi	3314	5193.4	53.956
3100.czi	12816	10162	32.5122
3100.czi	4655.2	11355.4	16.4418
3100.czi	13273.4	11666.1	73.1126
3100.czi	6265.6	11570.2	41.9468
3100.czi	12867.5	11884.5	179.4465
3100.czi	6016.4	10615.3	30.8383
3100.czi	10309.5	10498.5	20.9601
3100.czi	19908.8	16207.4	35.8468
3100.czi	12930.3	14490.8	109.8864
3100.czi	10170.5	11430.7	33.5541
3100.czi	2982.8	2381	36.7004
3100.czi	4146.1	10323	42.503
3100.czi	4964.9	9281.6	18.2408
3100.czi	22019.4	12862.9	25.8077
3100.czi	21342.7	5262.1	56.7081
3100.czi	11330	9571.3	25.1216
3100.czi	10777.2	6947.5	27.9541
3100.czi	16256.8	10237.1	34.9872
3100.czi	10661.4	15438.7	29.5743
3100.czi	7215.6	12934.9	78.9959
3100.czi	20447.3	10499.2	39.8408
3100.czi	22774.2	12188.7	26.8728
3100.czi	10966.1	8324.9	25.1528
3100.czi	17289.6	13060.2	20.6905
3100.czi	18010.3	7417.4	55.6219
3100.czi	8331.7	3632.3	60.9205
3100.czi	9046	8926.6	30.6624
3100.czi	13279	10804.6	20.2651
3100.czi	7965.2	12244.7	22.0432
3100.czi	8375.4	13076.2	34.4362
3100.czi	4389.3	7053.6	18.5069
3100.czi	4605.2	14278.6	52.0703
3100.czi	20063.3	2875.8	30.2282
3100.czi	15779.1	11565.2	44.1657
3100.czi	7704.8	5437.2	40.4948
3100.czi	8017.3	11382.3	25.3723
3100.czi	6108	12268.3	21.8847
3100.czi	13628.1	10451.5	73.3715
3100.czi	12505.4	10898.9	93.0367
3100.czi	12169.9	9474.8	36.0655
3100.czi	21732.9	4550.6	22.9415
3100.czi	13758.2	11049.2	33.4213
3100.czi	18735.7	8560.6	28.9542
3100.czi	14217.4	12510	21.4743
3100.czi	11981.4	5797.2	35.8682
3100.czi	10936.8	8270.7	47.9413
3100.czi	16582.5	9389.1	25.6029
3100.czi	12471.8	11077	43.4842
3100.czi	12939.3	14750.2	30.9062
3100.czi	11255.6	13806.7	28.8626
3100.czi	6096.3	9222.1	27.6963
3100.czi	10528.4	8325.8	52.4235
3100.czi	12267.2	11286.7	21.4079
3100.czi	4461.8	6581.8	21.5306
3100.czi	8150	9730.7	19.1747
3100.czi	13632.2	12136.8	27.7236
3100.czi	15057.6	15801.6	34.1753
3100.czi	20705.8	15315.9	27.2919
3100.czi	8257.3	15012.3	56.2627
3100.czi	17177.5	12706.7	23.1052
3100.czi	7568.2	8925.8	24.67
3100.czi	13148.3	10517.9	27.7053
3100.czi	10061.9	13562	18.2754
3100.czi	14160.2	5869.7	29.1068
3100.czi	6034.6	14773.4	32.0768
3100.czi	13096	9177	35.8961
3100.czi	22578.3	11012.5	25.4869
3100.czi	14969.9	13170.3	29.5187
3100.czi	13594.5	5895.6	38.3643
3100.czi	19232.3	13558.5	31.6273
3100.czi	20724.8	11586.2	27.4442
3100.czi	16377.7	11052.1	140.5774
3100.czi	14271	9071.3	38.8936
3100.czi	18437.5	11805.4	133.7922
3100.czi	9617.1	7641.9	23.5573
3100.czi	13894.4	6952.5	26.7669
3100.czi	6721	8434.5	16.0209
3100.czi	6177.3	9560	27.4663
3100.czi	8761.5	9111.1	46.3969
3100.czi	23456.9	12816.9	27.1725
3100.czi	22711	12307.2	33.872
3100.czi	7371.2	8267	42.6611
3100.czi	9321.5	15128.9	23.8067
3100.czi	12910.3	15678	36.7417
3100.czi	20531.3	10188.5	54.125
3100.czi	22378.3	15032.2	30.2847
3100.czi	9509.8	6598.7	31.975
3100.czi	16255.1	6259.6	35.2533
3100.czi	2876.6	15754	32.0137
3100.czi	7914.9	9616.9	30.4474
3100.czi	21165.1	8997.6	38.727
3100.czi	6634.7	12078.2	34.3761
3100.czi	20090.9	9523.6	57.5839
3100.czi	14109.8	10302.7	28.4984
3100.czi	5149.1	15622.2	26.1762
3100.czi	8970	8962.9	28.4203
3100.czi	6734.2	8059.4	49.6663
3100.czi	14362	6735	40.1572
3100.czi	12050.3	9098.1	21.5869
3100.czi	10290.1	7695.6	32.0133
3100.czi	4017.3	3811.3	32.6567
3100.czi	21762.9	10653.8	27.1248
3100.czi	21712.1	1688.1	31.2078
3100.czi	23375.6	9158.9	32.309
3100.czi	21240.1	11883.9	33.481
3100.czi	12343.4	9467.1	39.2075
3100.czi	9091.1	13816.3	22.8238
3100.czi	21368.1	12200.9	19.5264
3100.czi	9776.1	13891.6	25.867
3100.czi	14934.8	3998.7	26.9483
3100.czi	11993.9	8343.9	37.142
3100.czi	10506.9	12760	52.1863
3100.czi	6273.4	8307.5	20.28
3100.czi	12831.2	10415.3	105.6376
3100.czi	12064.7	7651.4	32.906
3100.czi	11497.7	9257	22.6236
3100.czi	20686.1	10078.9	49.4239
3100.czi	5669	11353.9	23.9222
3100.czi	3090	11349.8	16.811
3100.czi	10572.7	12738.8	21.4087
3100.czi	3712.6	10902.4	22.7495
3100.czi	4687.9	11434.2	21.3086
3100.czi	7424.5	8298.3	97.094
3100.czi	9819.6	6348.5	23.682
3100.czi	20549.9	15956.9	28.3857
3100.czi	10982.9	8613.5	16.3028
3100.czi	6709.2	10751.5	33.2321
3100.czi	22181.1	11613.7	36.6064
3100.czi	7565.4	15399.7	29.1193
3100.czi	12469.6	4192.5	30.7562
3100.czi	20851.1	11083.5	33.5308
3100.czi	10633.2	7863.7	43.6347
3100.czi	11587.2	12690.7	30.0523
3100.czi	10583.1	6898.6	46.0617
3100.czi	2687.4	14272.9	20.8563
3100.czi	11671.7	5438.6	31.94
3100.czi	11673.6	8116.5	21.268
3100.czi	9709.9	8195.2	53.0463
3100.czi	7015	11320.9	19.44
3100.czi	7081.2	9103.5	24.6272
3100.czi	8818	8852.2	43.9253
3100.czi	3670.2	8235.5	40.0288
3100.czi	9005.4	14063.2	31.7945
3100.czi	22141.9	12734.4	47.5374
3100.czi	11920.1	16354.1	48.2897
3100.czi	12822.8	13748.5	19.6739
3100.czi	12839.3	4445.3	30.0518
3100.czi	15400.5	11658	32.5385
3100.czi	14015.7	12620	96.0954
3100.czi	9209.7	11754	20.4741
3100.czi	23256.5	15953.9	22.326
3100.czi	13336.9	11290.8	33.4834
3100.czi	17213.2	7814.4	34.0831
3100.czi	11365.3	8844.3	24.6122
3100.czi	8306.2	14891.4	38.5737
3100.czi	10384.5	8226.7	40.6269
3100.czi	12136.1	6158.7	24.8187
3100.czi	15605.3	11957.3	63.187
3100.czi	6011.2	12451.4	25.946
3100.czi	12394.5	10478.6	29.1809
3100.czi	11536	8309.5	40.2844
3100.czi	9758.5	5865.3	24.4883
3100.czi	12495.3	14282.1	17.9641
3100.czi	10757.5	8714.8	38.7679
3100.czi	6852.3	12354.8	25.0419
3100.czi	19867.6	10677.4	37.9288
3100.czi	8747.3	11385.3	36.2153
3100.czi	7292.9	15132	37.6652
3100.czi	17176.4	2103.7	25.583
3100.czi	13883.3	4908.1	21.5318
3100.czi	10932.1	2598.1	42.1662
3100.czi	14275.3	1894.2	161.4012
3100.czi	13636.7	14411.8	32.7906
3100.czi	16218.1	10149.5	37.2006
3100.czi	13185.5	8494.1	26.0951
3100.czi	6456	10213	37.0775
3100.czi	19903.4	14293.2	35.1064
3100.czi	13869.3	13729.5	28.536
3100.czi	11565.7	9169.9	23.5109
3100.czi	9531.8	13736.1	21.4542
3100.czi	12029.3	15297.8	28.4129
3100.czi	10919	8232.4	19.5296
3100.czi	22431.1	2823.9	167.3285
3100.czi	10276	6819.4	145.1495
3100.czi	18613.7	11263.5	41.8979
3100.czi	12284.9	11239.4	25.1249
3100.czi	17119.2	12594.3	39.0647
3100.czi	19521.6	10141.5	28.5316
3100.czi	12365.1	8706.6	29.7602
3100.czi	20583.5	13605.5	24.3229
3100.czi	4610.9	12426	37.1897
3100.czi	2066.8	3675.2	16.8886
3100.czi	20536.1	13993.3	31.7496
3100.czi	10350.9	8062.8	27.8159
3100.czi	9914.6	6144.9	51.4539
3100.czi	16631.2	13424.7	40.315
3100.czi	20429	11297.4	30.4063
3100.czi	4964	10205.2	23.409
3100.czi	18603.8	13371.8	32.3252
3100.czi	21854.8	12491.1	85.4185
3100.czi	12963.8	4913.1	28.2708
3100.czi	12542.7	9089.7	42.5621
3100.czi	12916.1	8673.1	29.6533
3100.czi	13736.6	11367.2	35.7121
3100.czi	20970.8	11908.7	38.2946
3100.czi	12252.9	10220.1	23.7319
3100.czi	15969.7	2085.5	24.1441
3100.czi	11944.6	7500.2	53.6497
3100.czi	5617	9605.7	14.7231
3100.czi	6759.5	12818.7	35.3143
3100.czi	20141.4	13785.3	19.0053
3100.czi	5826.2	8532.3	24.3013
3100.czi	4471.5	3464.8	42.7718
3100.czi	10672.9	12057.2	47.5911
3100.czi	13644.9	4224.1	21.9877
3100.czi	18508	12869.6	36.2442
3100.czi	11457.1	9639.3	32.2644
3100.czi	12486.7	7273.2	24.8382
3100.czi	9285.5	14049.3	176.7611
3100.czi	22891.1	12539.9	40.9687
3100.czi	10936.4	8042.1	23.8665
3100.czi	17551.3	7379.7	40.9015
3100.czi	9702.8	3000.1	35.2102
3100.czi	22730.9	12342.4	20.8023
3100.czi	14112.8	12743.4	21.1103
3100.czi	5158.7	7781.8	24.3259
3100.czi	14136.2	10960.5	20.9096
3100.czi	19606.4	11639.7	38.8548
3100.czi	13353.3	14892.8	63.1636
3100.czi	17661	11979.3	54.5462
3100.czi	15371.3	9800.6	24.1927
3100.czi	6782.9	14024.2	25.7024
3100.czi	4730.4	3758.8	36.6297
3100.czi	13030.2	7874.8	30.192
3100.czi	19599.8	16003.4	27.5682
3100.czi	8801.5	8498.5	27.4204
3100.czi	8027.1	13840.2	41.2552
3100.czi	13754.3	7510.4	33.9172
3100.czi	13598.4	9866.9	26.763
3100.czi	12154.8	6771.1	22.4411
3100.czi	11921.4	8994.1	24.923
3100.czi	12347.2	4838.6	61.0878
3100.czi	22777.5	12748.8	27.2685
3100.czi	16960.5	15614.5	39.5211
3100.czi	6653	9087.8	22.3255
3100.czi	11540.1	12418.1	30.7388
3100.czi	11329.2	13650.7	31.5923
3100.czi	18734.4	6241.7	80.2111
3100.czi	18496.3	14947.3	26.1781
3100.czi	2137.5	3032.8	19.6821
3100.czi	4457.2	11349.1	38.0206
3100.czi	16925.4	13980.3	45.2806
3100.czi	7537.1	9632.1	37.8178
3100.czi	9739.1	1953.4	23.6021
3100.czi	7955.2	11629.6	40.6933
3100.czi	5225.2	8434.5	65.7409
3100.czi	8292.9	3672.8	37.5259
3100.czi	3733.5	5740.7	41.5606
3100.czi	5088.1	13508.8	31.724
3100.czi	12898.9	3372.2	46.6876
3100.czi	9851.4	8170.9	41.48
3100.czi	3933.1	14721.6	23.043
3100.czi	13830.3	4930.5	18.2795
3100.czi	2367.8	13859.3	58.3148
3100.czi	11195	9846.7	71.5923
3100.czi	11927.8	9582.2	34.9738
3100.czi	20114.6	2870.1	22.6813
3100.czi	10227.2	13343.8	23.9636
3100.czi	19475.2	2117.5	36.7075
3100.czi	18703.7	14662.5	23.1891
3100.czi	13935.2	6178.6	43.1565
3100.czi	4289.7	1707	34.1434
3100.czi	19794.4	15791.2	26.6599
3100.czi	8132.9	14199.5	41.1184
3100.czi	20249	11581.3	42.2513
3100.czi	19503.1	13552.4	23.7277
3100.czi	10625.5	6954.3	34.9556
3100.czi	19834.7	10377.1	97.3379
3100.czi	12627.3	15741.7	37.0126
3100.czi	19992.2	9153.9	32.4382
3100.czi	6718.8	14506.5	33.2066
3100.czi	8186.8	9703.9	18.2012
3100.czi	16112.3	4198.7	20.0647
3100.czi	19055.2	9949.1	27.8642
3100.czi	8439.7	11295.1	22.8268
3100.czi	4064.2	7217.8	36.5599
3100.czi	5648.6	7792	113.9214
3100.czi	11651.5	8971.6	30.7433
3100.czi	12697.7	10964.5	27.557
3100.czi	17538.1	12869.6	32.8387
3100.czi	21941.1	12928.3	24.257
3100.czi	21620	10135.1	17.6539
3100.czi	21399.3	11758.6	32.0889
3100.czi	5563.2	11468.3	44.5389
3100.czi	11328	2919.6	57.6028
3100.czi	18918.9	6916.2	40.4309
3100.czi	21564	16177.1	26.1733
3100.czi	17245.8	15940.3	52.3185
3100.czi	10596.2	14259.3	39.8894
3100.czi	9670	14170.4	38.0682
3100.czi	11545.8	1989.7	65.6492
3100.czi	14991.3	10811.3	38.8614
3100.czi	12629.7	6499.5	53.4712
3100.czi	11987.1	5486	87.3138
3100.czi	13102.8	10701.9	26.8095
3100.czi	12535.8	13610.8	25.7535
3100.czi	19289.5	12656.5	22.1987
3100.czi	20700.4	11323.9	48.7293
3100.czi	13449.6	10005	18.0353
3100.czi	12062.8	5042.8	29.052
3100.czi	10864.4	12629.6	33.5521
3100.czi	12017.4	15505.2	34.6745
3100.czi	3764.3	11204.2	42.0529
3100.czi	8255	13412.3	30.6444
3100.czi	14514.5	13296.5	19.4477
3100.czi	11988.2	8876.6	50.7994
3100.czi	6340.5	8056.8	29.8849
3100.czi	15580	8536.5	34.4775
3100.czi	13621.1	4189.1	18.7478
3100.czi	16979.1	12518.6	27.2807
3100.czi	20151.1	7822.4	47.0441
3100.czi	10085.7	11470.1	23.9185
3100.czi	10967.8	6141.9	19.9314
3100.czi	11048	7496.9	25.4116
3100.czi	6597	5551.3	71.9502
3100.czi	20293.3	10164.7	17.8307
3100.czi	4646.9	2185	39.418
3100.czi	11838.5	8869	23.9704
3100.czi	13018.8	3570.2	22.7144
3100.czi	5938.7	9608.2	26.7876
3100.czi	12251.7	10983.3	29.758
3100.czi	15522.6	6300.7	46.1931
3100.czi	15843	11636.4	30.7229
3100.czi	16411	2143.8	52.877
3100.czi	4221	12201	23.4796
3100.czi	12704.4	10293.3	39.4962
3100.czi	16300.9	11425.4	142.3501
3100.czi	10519.9	12347	67.5052
3100.czi	10726.1	4584	40.4637
3100.czi	9631.9	7048.6	41.0284
3100.czi	7070.1	9760.5	37.2598
3100.czi	21223.8	3980.1	32.3387
3100.czi	6133.8	7725.6	34.7312
3100.czi	8487.4	13596.3	39.7456
3100.czi	14611.6	12828.8	28.2243
3100.czi	21232.7	12707.1	23.1699
3100.czi	17447.1	7613.3	87.5649
3100.czi	21694.7	12147.9	23.6268
3100.czi	15946.7	11124.5	24.031
3100.czi	10263.3	4566.7	42.0622
3100.czi	7951.1	10846.9	24.7707
3100.czi	14725.8	11066.1	32.724
3100.czi	13224.3	10972	48.8798
3100.czi	12808.6	8260.2	27.6814
3100.czi	12457.6	6189	48.9605
3100.czi	9615.7	14149.3	30.486
3100.czi	15031	14462.4	96.3561
3100.czi	7295.4	10526.8	34.8036
3100.czi	20560.9	11237	29.2016
3100.czi	3263	4578.4	45.1076
